1.347714843750002069e-04 -1.792199774859818406e-01
1.367714843750002013e-04 -1.700766788877094426e-01
1.387714843750001957e-04 -1.613998456379418522e-01
1.407714843750001901e-04 -1.531656799880855568e-01
1.427714843750001845e-04 -1.453515982836725562e-01
1.447714843750001789e-04 -1.379361690246891925e-01
1.467714843750001733e-04 -1.308990540859081841e-01
1.487714843750001677e-04 -1.242209529359816766e-01
1.507714843750001621e-04 -1.178835497023232315e-01
1.527714843750001565e-04 -1.118694629365927923e-01
1.547714843750001509e-04 -1.061621979430047713e-01
1.567714843750001453e-04 -1.007461015386968695e-01
1.587714843750001397e-04 -9.560631912212791406e-02
1.607714843750001341e-04 -9.072875393169696490e-02
1.627714843750001285e-04 -8.610002838288488558e-02
1.647714843750001229e-04 -8.170744737786866940e-02
1.667714843750001173e-04 -7.753896348696412422e-02
1.687714843750001117e-04 -7.358314390642947678e-02
1.707714843750001061e-04 -6.982913910197782736e-02
1.727714843750001005e-04 -6.626665305200762912e-02
1.747714843750000949e-04 -6.288591500895131248e-02
1.767714843750000894e-04 -5.967765270126520333e-02
1.787714843750000838e-04 -5.663306690259574394e-02
1.807714843750000782e-04 -5.374380729833667936e-02
1.827714843750000726e-04 -5.100194958342200990e-02
1.847714843750000670e-04 -4.839997372851637808e-02
1.867714843750000614e-04 -4.593074335500553496e-02
1.887714843750000558e-04 -4.358748616221636007e-02
1.907714843750000502e-04 -4.136377535318909449e-02
1.927714843750000446e-04 -3.925351200804535340e-02
1.947714843750000390e-04 -3.725090835662779598e-02
1.967714843750000334e-04 -3.535047190451257038e-02
1.987714843750000278e-04 -3.354699036887772573e-02
2.007714843750000222e-04 -3.183551738289314148e-02
2.027714843750000166e-04 -3.021135892943606349e-02
2.047714843750000110e-04 -2.867006046691933374e-02
2.067714843750000054e-04 -2.720739471192441805e-02
2.087714843749999998e-04 -2.581935004513173648e-02
2.107714843749999942e-04 -2.450211950873993835e-02
2.127714843749999886e-04 -2.325209036521674183e-02
2.147714843749999830e-04 -2.206583418872685998e-02
2.167714843749999774e-04 -2.094009746206447475e-02
2.187714843749999718e-04 -1.987179265331282668e-02
2.207714843749999662e-04 -1.885798974773890760e-02
2.227714843749999606e-04 -1.789590821171015492e-02
2.247714843749999550e-04 -1.698290936659124437e-02
2.267714843749999494e-04 -1.611648915170047283e-02
2.287714843749999438e-04 -1.529427125648085556e-02
2.307714843749999383e-04 -1.451400060304904385e-02
2.327714843749999327e-04 -1.377353716124556961e-02
2.347714843749999271e-04 -1.307085007922373365e-02
2.367714843749999215e-04 -1.240401211347878091e-02
2.387714843749999159e-04 -1.177119434304324877e-02
2.407714843749999103e-04 -1.117066115334824569e-02
2.427714843749999047e-04 -1.060076547599174759e-02
2.447714843749999262e-04 -1.005994427136423786e-02
2.467714843749999206e-04 -9.546714241735962392e-03
2.487714843749999150e-04 -9.059667763050824330e-03
2.507714843749999094e-04 -8.597469024267972992e-03
2.527714843749999038e-04 -8.158850363664614525e-03
2.547714843749998982e-04 -7.742608792049354705e-03
2.567714843749998926e-04 -7.347602693352074492e-03
2.587714843749998870e-04 -6.972748693540115061e-03
2.607714843749998814e-04 -6.617018689273815660e-03
2.627714843749998758e-04 -6.279437028149380956e-03
2.647714843749998702e-04 -5.959077832802736618e-03
2.667714843749998646e-04 -5.655062461525970849e-03
2.687714843749998590e-04 -5.366557098435916634e-03
2.707714843749998534e-04 -5.092770466588141323e-03
2.727714843749998478e-04 -4.832951657760736763e-03
2.747714843749998422e-04 -4.586388072954004219e-03
2.767714843749998366e-04 -4.352403467962616922e-03
2.787714843749998310e-04 -4.130356098657150116e-03
2.807714843749998255e-04 -3.919636960886371119e-03
2.827714843749998199e-04 -3.719668120174532411e-03
2.847714843749998143e-04 -3.529901126637815037e-03
2.867714843749998087e-04 -3.349815510759525730e-03
2.887714843749998031e-04 -3.178917355913309095e-03
2.907714843749997975e-04 -3.016737943706445692e-03
2.927714843749997919e-04 -2.862832468441180861e-03
2.947714843749997863e-04 -2.716778817151838804e-03
2.967714843749997807e-04 -2.578176411889019585e-03
2.987714843749997751e-04 -2.446645111062218346e-03
3.007714843749997695e-04 -2.321824166833529740e-03
3.027714843749997639e-04 -2.203371235704667131e-03
3.047714843749997583e-04 -2.090961439578822249e-03
3.067714843749997527e-04 -1.984286474724003199e-03
3.087714843749997471e-04 -1.883053766198019077e-03
3.107714843749997415e-04 -1.786985665406890661e-03
3.127714843749997359e-04 -1.695818688605887133e-03
3.147714843749997303e-04 -1.609302794251098873e-03
3.167714843749997247e-04 -1.527200697212094307e-03
3.187714843749997191e-04 -1.449287217978693530e-03
3.207714843749997135e-04 -1.375348665064719204e-03
3.227714843749997079e-04 -1.305182248921591456e-03
3.247714843749997023e-04 -1.238595525753517865e-03
3.267714843749996967e-04 -1.175405869704447808e-03
3.287714843749996911e-04 -1.115439971975465145e-03
3.307714843749996855e-04 -1.058533365495512935e-03
3.327714843749996800e-04 -1.004529973837985828e-03
3.347714843749996744e-04 -9.532816831587774282e-04
3.367714843749996688e-04 -9.046479359636327294e-04
3.387714843749996632e-04 -8.584953456058103810e-04
3.407714843749996576e-04 -8.146973304506139983e-04
3.427714843749996520e-04 -7.731337667006523600e-04
3.447714843749996464e-04 -7.336906589368964249e-04
3.467714843749996408e-04 -6.962598274662058686e-04
3.487714843749996352e-04 -6.607386116188041208e-04
3.507714843749996296e-04 -6.270295881819914780e-04
3.527714843749996240e-04 -5.950403042014633034e-04
3.547714843749996184e-04 -5.646830234140714231e-04
3.567714843749996128e-04 -5.358744856110216493e-04
3.587714843749996072e-04 -5.085356782870520224e-04
3.607714843749996016e-04 -4.825916199304954891e-04
3.627714843749995960e-04 -4.579711543780197501e-04
3.647714843749995904e-04 -4.346067556507321244e-04
3.667714843749995848e-04 -4.124343427564142227e-04
3.687714843749995792e-04 -3.913931039339605300e-04
3.707714843749995736e-04 -3.714253298680687755e-04
3.727714843749995680e-04 -3.524762554087112207e-04
3.747714843749995624e-04 -3.344939093713476981e-04
3.767714843749995568e-04 -3.174289719930522592e-04
3.787714843749995512e-04 -3.012346396683466621e-04
3.807714843749995456e-04 -2.858664965780785875e-04
3.827714843749995400e-04 -2.712823928739781102e-04
3.847714843749995344e-04 -2.574423290749259250e-04
3.867714843749995289e-04 -2.443083463598101288e-04
3.887714843749995233e-04 -2.318444224589285012e-04
3.907714843749995177e-04 -2.200163728599152137e-04
3.927714843749995121e-04 -2.087917570454820215e-04
3.947714843749995065e-04 -1.981397895229187577e-04
3.967714843749995009e-04 -1.880312553893641325e-04
3.987714843749994953e-04 -1.784384302035739922e-04
3.999999999999991518e-04 -1.727902196448281814e-04
